SpecObjID,plate,fiberID,mjd,ra,dec,z,bpt,velStars,redshift,sigmaStars,sigmaStarsErr,chisq,ebmv,ebmv_err,Flux_OIII_5006,Flux_OIII_5006_Err,EW_OIII_5006,EW_OIII_5006_Err,AoN_OIII_5006,Flux_NII_6583,Flux_NII_6583_Err,Fit_Warning_NII_6583,AoN_NII_6583,Flux_Hb_4861,Flux_Hb_4861_Err,EW_Hb_4861,EW_Hb_4861_Err,Fit_Warning_Hb_4861,AoN_Hb_4861,Flux_Ha_6562,Flux_Ha_6562_Err,EW_Ha_6562,EW_Ha_6562_Err,AoN_Ha_6562
8158482492119773184,7246,770,56625,23.059467,19.435825,0.4612758,Star Forming,113749.3,0.4614466,192.8326,59.3031,0.8412179,0.1476925,0.02437344,66.3722,6.035898,34.20959,3.141635,27.32015,32.90395,4.802616,0,13.17163,44.82412,5.424514,25.78902,3.189447,0,18.98816,146.4132,11.84395,114.3146,9.459116,62.42239
5750033870943350784,5107,229,55940,23.238257,22.964613,0.5624389,BLANK,133834.6,0.562714,219.9448,35.08529,0.904985,0.07864337,0.01784812,2.36711,5.957953,1.371494,3.452126,1.225745,0,0,0,0,0.5048431,0,0.3059428,0.006259581,0,0.06619643,0,0,0,-9999,0
5773714327278907392,5128,362,55912,23.197912,18.187386,0.5530217,BLANK,132030.3,0.553337,253.1099,38.94085,1.041804,0.04777482,0.01747462,0,0,0,-9999,0,0,0,0,0,0.3911765,3.199376,0.1928828,1.577573,0,0.1174551,0,0,0,-9999,0
5774927362676944896,5129,679,55864,23.197912,18.187386,0.5531376,Seyfert/LINER,132073.6,0.5535616,209.9141,26.03477,1.085297,0.07229502,0.008698407,1.107989,96.5873,0.3510423,30.6016,0.03279204,15.65708,24.21268,0,7.049674,0,0,0,-9999,0,0,0,0,0,-9999,0
8159518232089915392,7247,442,56626,23.220637,18.126092,0.8742085,BLANK,188348,0.8743486,276.667,86.31055,2.111535,0,0,0,0,0,-9999,0,0,0,0,0,2.696758,1.062321,10.29475,-9999,0,1.257082,0,0,0,-9999,0
8159521805502705664,7247,455,56626,23.223008,18.167306,0.6143684,BLANK,143470.7,0.6137596,130.4892,511.7083,0.9614198,0.03172143,0.1217249,3.724598,1.795179,34.90729,20.52604,4.007192,0,0,0,0,4.306524,2.458177,50.11194,33.21785,0,1.851394,0,0,0,-9999,0
8158317290497699840,7246,169,56625,23.22425,18.168325,0.6142821,BLANK,143453.5,0.6136671,6.902977,3.663878E+10,1.034248,0.1520673,0.1031286,19.26825,8.052514,36.24123,15.20658,10.30092,0,0,0,0,15.59622,8.32179,32.87752,17.60995,0,6.462046,0,0,0,-9999,0
8159519056723636224,7247,445,56626,23.263775,18.125239,0.2413846,Star Forming,64740.88,0.2410432,107.0643,83.07829,0.9519072,0.05612719,0.06365,2.431009,1.338091,32.10482,17.9087,1.130203,0,0,0,0,0.8149853,1.267161,12.21198,19.02448,0,1.789849,2.809698,0.9569622,68.82431,24.40647,1.153771
8159519331601543168,7247,446,56626,23.273983,18.189208,0.2660082,Star Forming,70855.13,0.2666141,248.2853,122.8696,0.8500808,0,0,69.1898,2.485729,154.4274,-9999,56.1817,6.009243,0.7397344,0,5.171403,19.70075,1.412973,48.09933,-9999,0,16.17714,81.20947,4.126246,291.5416,-9999,55.91644
8158316740741885952,7246,167,56625,23.280817,18.092758,0.7570007,BLANK,168723.7,0.7555842,6.902977,0,1.213403,0.09731854,0.02749025,0,0,0,-9999,0,0,0,0,0,6.095191,2.153441,33.6338,11.94319,0,3.467997,0,0,0,-9999,0
5773704431674257408,5128,326,55912,23.298814,18.121946,0.229547,Seyfert,62033.04,0.2298841,223.4515,14.40971,0.8452715,0.1474791,0.004097127,12.33472,6.271896,1.309666,0.6662161,1.198919,11.8608,5.347868,0,1.201712,0,0,0,-9999,0,0,10.52166,4.102609,1.048684,0.4090753,2.120626
8159518781845729280,7247,444,56626,23.299125,18.1162,0.1489992,Star Forming,41459.53,0.1483132,6.902977,2.896065E+11,1.049374,0.04999978,0.181426,0.1325425,2.356807,1.051519,18.70018,0.237991,0.1737974,1.354357,0,0.2502559,1.09125E+09,246903.1,9.806026E+09,2.88978E+09,0,2.005714E+09,0.2547828,1.47809,3.494605,20.30276,0.3677948
8158316190986072064,7246,165,56625,23.332754,18.108769,0.6917363,BLANK,157641.4,0.6918711,63.76068,84.36438,0.956128,0.04999442,0.0146147,4.510087,1.468463,20.33968,6.642832,3.637725,0,0,0,0,4.257864,0.8677284,19.93209,4.120135,0,3.515349,0,0,0,-9999,0
1691220195219105792,1502,431,53741,23.219276,0.809363,0.2999427,Star Forming,78749.7,0.3004115,165.961,90.18762,1.163002,0,0,222.958,3.346867,53.95813,-9999,52.24341,67.66853,4.036982,0,11.627,113.7554,3.009083,29.54994,-9999,0,25.37569,422.3435,7.103282,181.6233,-9999,77.9261
450472693213456384,400,410,51820,23.221403,0.82036564,0.4287245,BLANK,107047.4,0.4291382,326.4311,37.68457,1.006889,0.08064424,0.01986253,0,0,0,-9999,0,0,0,0,0,10.36201,11.9023,1.335855,1.534679,0,0.3100154,0,0,0,-9999,0
450497432225081344,400,500,51820,23.234707,0.72391677,0.238158,LINER,64145.73,0.2385819,168.4281,22.6647,0.9868594,0.153919,0.0193393,75.13078,12.49624,5.767609,0.9619802,3.302947,173.388,15.56808,0,9.861311,38.68532,6.651433,3.050785,0.5318352,0,4.695779,232.6713,18.80556,21.93044,1.808906,16.22149
450496882469267456,400,498,51820,23.25471,0.73326888,0.4276403,BLANK,106824.5,0.4280763,351.0907,59.52925,1.004833,0.1107982,0.02066363,8.608545,4.696223,1.351463,0.737641,0.8098533,0,0,0,0,3.461455,10.57956,0.5659898,1.72991,0,0.7125447,0,0,0,-9999,0
784900981363075072,697,541,52226,23.268477,0.74883208,0.1337323,Star Forming,37706.43,0.1340271,68.64149,11.01125,1.020118,0.1492812,0.01198759,10.17891,4.240471,0.6837957,0.2850953,1.99888,81.1228,6.427615,0,9.149335,71.36349,7.068079,5.276138,0.5556149,0,8.023493,206.8564,10.62247,18.05572,0.9759713,21.52496
450485337597175808,400,456,51820,23.316991,0.77931636,0.1632168,Composite,45394.23,0.1634839,139.8942,9.086801,0.8559416,0.1832861,0.005734579,367.048,20.20201,7.428259,0.4134964,15.45186,540.8452,19.22209,0,23.72906,203.1551,17.12083,4.557254,0.4067059,0,11.91378,948.2049,30.62274,23.78765,0.8823292,43.93986
450494133690198016,400,488,51820,23.330465,0.7175062,0.1257394,Star Forming,35582.84,0.1260226,183.5864,12.15998,0.9657052,0.1573231,0.005947259,28.84995,10.17567,1.167394,0.4119351,1.73801,88.85547,8.808919,0,4.897388,56.37036,12.83618,2.467925,0.5653403,0,3.154211,206.4549,12.06375,8.629463,0.5207423,11.91766
4762742515399585792,4230,676,55483,23.338576,0.73326707,0.378062,LINER,96204.75,0.3783739,185.5268,21.55606,0.8877078,0.141822,0.01155117,4.46177,2.718491,1.083415,0.660267,0.9563706,11.37386,4.784902,0,0.9863474,1.045436,2.618877,0.2660643,0.6665207,0,0.3325595,2.573903,3.741765,0.6191586,0.9001268,1.181962
8157418714804449280,7245,996,56636,23.321275,19.548503,0.2431617,Seyfert,66374,0.2478222,6.902977,1.184114E+13,1.235835,0.5158371,0.123864,1.220241,15.61845,1.778711,22.76657,0.2500032,0,0,0,0,0,0,0,-9999,0,0,0.8399379,5.153602,2.300992,14.11823,0.1142338
8159553141584097280,7247,569,56626,23.328479,19.594811,0.3164302,Star Forming,82479.55,0.3166915,117.7345,26.11899,0.9117706,0.1398738,0.01524592,8.562421,2.548997,2.598009,0.7740049,2.361579,25.70734,4.060735,0,6.221902,21.46489,3.098125,7.250026,1.067792,0,5.777511,76.04122,4.838378,29.57488,1.950317,20.80348
8158493487236050944,7246,810,56625,23.346017,19.516956,0.932842,BLANK,197560.7,0.932842,150,0,0.971747,0.2764794,0.02866215,35.10527,7.496339,11.38696,2.432919,8.826165,0,0,0,0,34.38642,7.601492,12.20444,2.709729,0,7.030342,0,0,0,-9999,0
8158504482352328704,7246,850,56625,23.350333,19.535014,0.2226816,Star Forming,60324.69,0.2228956,6.902977,83.92816,0.8470364,0.279379,0.02710828,8.382937,3.858305,3.363473,1.549208,1.987195,18.94289,3.357591,0,4.325125,12.11311,3.672951,5.341961,1.626267,0,3.65421,51.81479,6.327448,25.64141,3.145113,11.97444
8158502558206980096,7246,843,56625,23.371296,19.601689,0.04631869,LINER,12900.46,0.04397058,153.6096,105.3792,0.9752181,0.04996258,0.07564255,0.7358732,1.0936,1.253097,1.868711,0.7997373,1.721097,1.622347,0,1.499305,0.07063852,8.062637,0.1349588,15.40413,0,0.07857317,0,0,0,-9999,0
5773816856738197504,5128,735,55912,23.383298,19.617284,0.5240547,Star Forming,126393.7,0.5244049,127.8195,44.28538,1.293388,0.06076457,0.02002646,0.3337769,11.01746,0.2429949,8.02089,0.2123005,5.232921,4.231841,0,2.889764,2.64968,1.031133,2.051966,0.8012587,0,1.780398,11.53569,5.403612,8.932871,4.19279,5.743109
8152688615278440448,7241,172,56606,23.36155,20.40765,0.5077043,Star Forming,122884.9,0.506667,6.91042,1.051114E+11,0.8548809,0.1140068,0.09197486,0,0,0,-9999,0,14.32543,17.62596,0,0.5097151,5.897467,4.157099,8.519168,6.025079,0,0.6586577,13.59103,14.26249,26.04368,27.37176,6.2784
5760216171857768448,5116,408,55857,23.401858,20.349679,0.1961299,LINER,53759.81,0.1964076,216.0952,9.70273,0.7879289,0.05249348,0.002653731,4.296989,3.470659,0.3387476,0.2736638,1.532833,10.97701,3.950632,0,2.818514,4.420993,3.087221,0.3581161,0.2501411,0,1.555705,4.37962,3.964457,0.3181726,0.288042,1.267876
5773820155273080832,5128,747,55912,23.405033,20.356775,0.3241106,BLANK,84286.65,0.3246523,138.8864,49.91949,0.8898653,0.05,0.04097229,0,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
8153868941379956736,7242,370,56628,23.422088,20.407544,0.1663116,Star Forming,46267.42,0.1668776,6.902977,4.177533E+12,1.029261,0.1493056,0.1301272,6.539254,3.860452,34.94149,20.70113,7.519806,1.190152,1.196782,0,0.3667721,2.896036,2.078017,17.06645,12.28826,0,2.945633,4.346797,1.955056,34.13145,15.47083,4.386892
8153867292112515072,7242,364,56628,23.433742,20.365556,0.8322797,BLANK,181748.2,0.8335369,29.20599,607.5259,1.530462,0.3341786,0.09796986,1.241545,4.704272,3.387039,12.83369,0.06585804,0,0,0,0,4.423021,6.178044,13.59397,18.99105,0,0.3870918,0,0,0,-9999,0
8158498435038375936,7246,828,56625,23.469775,20.351536,0.4674325,BLANK,113468.1,0.4600763,1000,0,0.8738495,0,0,0,0,0,-9999,0,2.329308,2.731521,0,0.586467,0,0,0,-9999,0,0,2.456832,5.222424,7.00842,-9999,1.208514
8152678444795883520,7241,135,56606,23.472592,20.394089,0.679768,BLANK,155861.4,0.6818558,6.902977,1332.267,0.8939181,0.1670041,0.01701756,52.03888,4.889737,37.28062,3.526818,13.83765,0,0,0,0,23.85503,2.813962,18.21414,2.191623,0,7.180854,0,0,0,-9999,0
5750015179245678592,5107,161,55940,23.482965,22.167545,0.4601096,BLANK,113638.3,0.4609058,198.4545,73.99005,1.077007,0.2334132,0.05296105,0,0,0,-9999,0,6.767959,5.406344,0,0.8282164,0,0,0,-9999,0,0,8.155183,7.242198,5.067214,4.500644,0.6113067
8152680368941232128,7241,142,56606,23.525717,20.942625,0.4011595,LINER,101957.8,0.4050803,611.3939,306.6653,0.8365951,0.06454349,0.06234761,0,0,0,-9999,0,5.547567,1.706049,0,2.86935,0.8997732,3.525478,1.240577,4.861673,0,0.6229207,1.034896,4.06391,1.678359,6.592055,0.4201265
8153861794554376192,7242,344,56628,23.579079,20.916289,0.336978,Star Forming,86950.12,0.3364734,6.902977,6.938396E+11,0.9872151,0.04020519,0.1154541,9.455039,4.919505,52.33478,30.06664,11.66461,1.508196,0.7497109,0,2.016815,3.564825,1.921765,21.79283,12.888,0,4.881886,12.93418,5.33774,100.9538,48.925,17.74695
5760209025032187904,5116,382,55857,23.58148,20.922624,0.5032718,BLANK,122263.8,0.5035487,233.9724,30.12184,0.8830547,0.05,0.01128875,0.8825139,6.032633,0.2952419,2.018208,0.4608462,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
8153860969920655360,7242,341,56628,23.583171,20.854153,0.6215724,BLANK,144844.2,0.6211703,187.9806,70.07461,1.155538,0,0,3.213697,0.4929925,19.71464,-9999,2.981851,0,0,0,0,3.279619,0.9177582,23.97816,-9999,0,1.976662,0,0,0,-9999,0
8151520385163784192,7240,18,56665,23.592367,21.641353,0.6811728,BLANK,155787.7,0.6814421,772.2346,1096.419,1.312559,0.02121932,0.09349576,3.325077,1.901227,7.743102,5.420224,2.050203,0,0,0,0,2.872448,1.360736,7.054558,4.386524,0,1.7525,0,0,0,-9999,0
8151517636384714752,7240,8,56665,23.596129,21.585325,0.7189335,BLANK,162279.8,0.7182516,265.3958,235.3668,1.757208,0.06230415,0.09282124,5.593706,1.677845,29.81725,9.587156,3.439647,0,0,0,0,7.694484,3.675249,44.32976,21.78052,0,1.340968,0,0,0,-9999,0
8152887077127254016,7241,894,56606,23.6036,21.721903,0.780147,BLANK,173003.3,0.7808253,202.4078,119.8113,1.038323,0.05501806,0.0120016,26.6975,2.228845,73.13229,6.2577,14.60397,0,0,0,0,14.03282,3.344417,42.9577,10.31543,0,7.173497,0,0,0,-9999,0
6411147127561056256,5694,993,56213,23.687454,25.658574,0.4630249,Seyfert,114017.1,0.4627526,295.5023,64.72974,1.392098,0.2960992,0.0278018,10.49628,6.576121,2.307865,1.446201,0.7216188,33.5288,16.40859,0,1.372999,0.4215158,34.24212,0.09747376,7.918348,0,0.07520108,27.2009,10.71516,6.678717,2.631476,1.890832
450405897882068992,400,167,51820,23.653383,-0.26416685,0.07897409,Star Forming,22855.17,0.07921794,77.02711,13.4156,0.9446601,0.2130206,0.01054297,28.60363,14.01001,1.327341,0.65043,1.21227,96.99052,7.680562,0,7.652833,93.28149,10.76545,4.948978,0.5959703,0,5.55723,272.1514,10.52464,15.06509,0.6563978,21.55069
4762631739603087360,4230,273,55483,23.653777,-0.30889165,0.5215073,Star Forming,125953.4,0.5221676,247.6397,35.58997,0.9908746,0,0,0,0,0,-9999,0,0,0,0,0,1.2124,1.272558,0.8034997,-9999,0,1.057945,2.504078,13.30581,1.524064,-9999,0.4310961
785952388971259904,698,270,52203,23.658431,-0.38657503,0.08260158,Star Forming,23857.32,0.08283158,70.26419,12.47938,0.9174632,0.1373964,0.009177587,14.03465,6.522369,0.7177484,0.3336433,1.389742,125.271,7.282938,0,9.589059,116.0066,10.99239,6.976997,0.6876826,0,8.786392,355.5676,11.55105,20.64944,0.7321143,26.93885
4762630090335645696,4230,267,55483,23.711697,-0.40110155,0.5775804,Composite,136713.9,0.5777953,260.2349,29.86306,1.15692,0.05125915,0.01138336,1.534833,14.38587,0.5001993,4.688341,0.1405368,731.1415,0,0,315.0463,1.459034,1.933012,0.5089337,0.6743551,0,0.8714613,846.2402,1040.477,278.6164,342.6152,3.519985
1213769621941807104,1078,180,52643,23.712013,-0.33357642,0.2805332,Star Forming,74062.6,0.2802383,107.175,80.43274,1.143578,0,0,641.8165,7.192718,222.3195,-9999,143.6892,62.1813,7.510445,0,10.80718,159.3608,4.151249,58.41947,-9999,0,36.0289,531.5692,10.35721,324.5145,-9999,93.40769
4762630640091459584,4230,269,55483,23.715931,-0.36611552,0.5736701,Star Forming,135995.1,0.5740167,211.2034,26.2012,1.152471,0.05264123,0.01552433,1.061037,2.302303,0.4211556,0.9139188,0.5467104,0,0,0,0,1.74815,2.025615,0.7247443,0.8400131,0,1.15909,18.34007,177.2416,7.026784,67.90833,7.767191
784771238990997504,697,69,52226,23.77061,-0.28036487,0.3039772,BLANK,79671.76,0.3044172,240.0025,19.90828,1.004178,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,0,2.035582,7.32053,0.2807878,-9999,0.2853154
4762622393754251264,4230,239,55483,23.774614,-0.34897887,0.5626352,Star Forming,133894.9,0.5630288,298.1134,32.71036,0.980947,0.06418716,0.009941724,0,0,0,-9999,0,0,0,0,0,1.037602,14.80523,0.3592942,5.126663,0,0.1155433,3.174793,17.82013,0.9921578,5.569005,1.654083
5773684915342864384,5128,255,55912,23.654949,18.882896,0.599308,BLANK,140825.6,0.5995839,220.5306,53.54338,0.9038779,0.1483884,0.04966366,0.9540017,1.574902,0.7495062,1.23741,0.4545617,0,0,0,0,1.851767,1.877156,1.580975,1.603125,0,0.6899691,0,0,0,-9999,0
8159506412339916800,7247,399,56626,23.655362,18.918742,0.5994611,BLANK,140842.4,0.5996739,6.902977,4.107189E+13,0.9814451,0,0,1.214366,0.2993385,48.09677,-9999,3.39285,0,0,0,0,0.6464189,0.2581009,28.99284,-9999,0,2.275629,0,0,0,-9999,0
5773677493639376896,5128,228,55912,23.662005,18.924025,0.3612612,Seyfert,92524.76,0.3615577,274.6678,17.26008,0.8305316,0.05723393,0.00432743,1.205497,2.07633,0.2027463,0.3492196,0.5944372,3.475585,3.588954,0,1.226264,0,0,0,-9999,0,0,3.352453,2.651984,0.5249567,0.4153023,1.376174
5774946604130430976,5129,749,55864,23.665922,18.877342,0.5561509,Seyfert/LINER,132686.9,0.5567428,285.0669,38.48836,1.045593,0.09827007,0.02817909,3.799176,2.80239,1.353917,0.9991956,1.219175,13.93887,18.63466,0,2.775892,0,0,0,-9999,0,0,0,0,0,-9999,0
8158301072701190144,7246,110,56625,23.668387,18.911275,0.6780695,BLANK,154599,0.6747882,119.3312,141.1371,0.8969859,0.08962455,0.04673743,0,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
8158300797823283200,7246,109,56625,23.6769,18.849417,0.3077081,Star Forming,80431.16,0.3077256,6.902977,0,0.9774642,0.04973217,0.04089681,1.688396,0.8458936,2.417068,1.22238,1.764479,3.799586,1.018595,0,3.192761,363402.8,3.536367E+07,554038,5.391489E+07,0,390899.3,11.8609,1.878158,25.80112,4.483563,9.996506
8158299698311655424,7246,105,56625,23.689258,18.952525,0.3358377,Star Forming,86952.37,0.3364835,6.903034,1.15965E+11,0.9483296,0.002454657,0.05103476,20.31658,3.917343,39.22579,81.09153,17.49339,3.767112,1.701962,0,2.290364,8.400355,1.972295,17.73073,36.72145,0,9.453913,33.66243,5.790263,95.9935,198.7738,31.41879
5774945779496710144,5129,746,55864,23.691998,18.845911,0.3057072,Star Forming,80044.74,0.3060411,295.1897,14.27238,1.086283,0.09686039,0.003649916,0,0,0,-9999,0,0,0,0,0,15.46753,15.95525,1.958387,2.020296,0,0.4708967,5.434737,4.160413,0.6178421,0.4729978,0.3675744
5773675294616121344,5128,220,55912,23.697037,18.851794,0.3050599,Star Forming,79905.53,0.3054348,263.5562,11.84159,0.9578902,0.1281717,0.003489141,0,0,0,-9999,0,0,0,0,0,68.87034,26.57431,6.365469,2.457871,0,0.4403377,1.977275,5.694407,0.1623291,0.4674982,0.3357657
8158300522945376256,7246,108,56625,23.707179,18.9374,0.3647513,Seyfert,93032.55,0.3638658,564.2242,442.9887,0.9418569,0,0,3.733897,1.139306,30.39289,-9999,0.5017824,0.3324924,1.00703,0,0.2935272,0,0,0,-9999,0,0,2.169281,2.459273,33.46881,-9999,0.2926729
8159505312828289024,7247,395,56626,23.710029,18.902403,0.2972617,Seyfert,77919.7,0.2968162,6.902977,0,0.8819368,6.938894E-18,0.1073711,0.5691351,0.3593101,9.948803,1.539458E+16,1.674799,0.3036275,0.6943609,0,0.6937103,0,0,0,-9999,0,0,1.288532,0.6235433,38.35951,5.935676E+16,2.953899
8159505037950382080,7247,394,56626,23.721833,18.885011,0.3054691,Star Forming,79983.91,0.3057762,12.38559,63.30802,0.9184676,0.3170164,0.03198849,52.95949,7.459537,8.547154,1.211064,9.928356,39.15768,4.227175,0,9.325316,73.57153,11.56048,12.72039,2.043227,0,12.61226,202.7925,18.89432,53.37105,5.018679,43.27976
8159506137462009856,7247,398,56626,23.739688,18.916569,0.3662705,Star Forming,93513.47,0.3660555,79.86703,75.15484,1.013103,0,0,1.268346,0.3829666,29.75231,-9999,1.593046,0.6583229,0.6430538,0,1.088536,0.8121272,0.2581737,20.79067,-9999,0,1.693552,2.949517,1.006312,140.3833,-9999,2.360896
5774956774612987904,5129,786,55864,23.750292,18.887369,0.3069232,Seyfert,80284.95,0.307088,232.3986,44.41325,0.8392205,0.1163271,0.01676246,2.752947,1.570915,1.46056,0.8338439,1.094269,0.9845149,2.501107,0,0.3965402,0,0,0,-9999,0,0,1.291422,2.41944,0.6984057,1.308481,0.346284
5773665673889378304,5128,185,55912,23.768887,18.932414,0.4737037,Seyfert,116303.2,0.4739496,227.4142,31.897,0.8813767,0.04593391,0.02001262,4.304199,4.54867,1.64826,1.743008,0.4518381,6.511566,4.476073,0,3.397483,0,0,0,-9999,0,0,8.082952,10.62903,3.156495,4.152638,3.003072
5774956499735080960,5129,785,55864,23.774828,18.947824,0.6764486,BLANK,154965.7,0.6768379,268.4941,50.44817,1.214062,0.1437548,0.02082206,1.193414,8.437863,0.3937302,2.783818,0.1699573,0,0,0,0,0.411656,12.17651,0.1524503,4.509379,0,0.1637815,0,0,0,-9999,0
8152674046749372416,7241,119,56606,23.795338,21.427258,0.2720671,Star Forming,72271.45,0.2726121,6.902977,38490.74,0.9092118,0.2311468,0.1132386,35.92804,120.7733,26.40369,88.7589,2.315772,10.20098,4.481187,0,2.050612,22.4462,13.06726,18.14739,10.59103,0,3.505974,51.00343,17.55613,62.18467,21.4723,12.59857
5760289289381015552,5116,674,55857,23.813709,21.489669,0.05608281,BLANK,16019.41,0.05488843,702.0301,375.1117,0.8894879,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,0,115.7948,2.402702,118.5156,-9999,40.35311
8153854922606702592,7242,319,56628,23.8194,21.465633,0.4790601,Star Forming,117590.6,0.480293,638.9576,391.9565,1.480756,0,0,10.85691,0.8248594,59.29233,-9999,7.686467,0,0,0,0,4.032157,0.8618887,22.8262,-9999,0,2.441345,20.8986,3.223158,180.4098,-9999,7.907493
5760201328450793472,5116,354,55857,23.820042,21.398943,0.2459809,LINER,66012.05,0.2463166,293.1139,14.67816,0.9627058,0.0616308,0.003601175,2.448709,4.502392,0.3139711,0.5773163,1.136961,1.062709,5.867969,0,0.2110572,4.954524,19.81692,0.6481141,2.592319,0,0.1451539,0.0431237,0,0.00502968,4.357691E-05,0.002362411
8152899721510973440,7241,940,56606,23.824379,21.498636,0.682879,BLANK,156106.2,0.6832296,113.4065,62.32774,1.050022,0.2127781,0.05345709,9.055002,3.366429,4.351608,1.618622,2.950565,0,0,0,0,22.25079,6.31569,12.33572,3.521396,0,5.390615,0,0,0,-9999,0
8153970646205526016,7242,740,56628,23.863346,21.515167,0.6054212,BLANK,141992.8,0.6058238,28.8095,900.42,1.334722,0.06500862,0.06390336,1.285152,0.4868446,8.001581,3.091915,2.305831,0,0,0,0,2.089018,0.8896561,13.82355,5.983615,0,2.887465,0,0,0,-9999,0
8152899446633066496,7241,939,56606,23.90025,21.508775,0.2927871,Star Forming,77028.66,0.2929675,57.05313,30.43537,0.9096568,0.05000011,0.03193968,1.758081,1.496198,1.339575,1.142395,1.364347,6.798686,1.403181,0,4.23104,5.366765,1.543446,4.289138,1.257054,0,4.263111,23.31384,2.296895,20.98486,2.374904,14.54555
8153854372850888704,7242,317,56628,23.905917,21.415697,0.1553958,Star Forming,43350.76,0.1555802,6.902977,0,0.9671499,0.1957545,0.03083239,22.17771,4.09689,7.828275,1.453972,5.878886,14.98135,3.789471,0,2.95362,20.818,4.12009,8.337157,1.681407,0,4.606496,65.38499,6.8491,31.88264,3.38903,15.11493
5773659076819611648,5128,161,55912,23.896248,18.266214,0.4872929,Composite,119162.5,0.4880751,218.386,60.30399,1.117102,0.2102533,0.0301832,0,5.173489,0,-9999,0,13.36827,13.35637,0,1.503773,1.218008,2.622191,0.4886753,1.052093,0,0.3559359,7.809696,3.604972,3.137497,1.448783,1.910985
8158283755393052672,7246,47,56625,23.917425,18.262392,0.8322907,BLANK,181492,0.8319705,22.27188,444.6744,0.950043,0.09346688,0.04888678,10.9781,2.114309,35.72152,7.000991,5.168778,0,0,0,0,6.227103,3.079137,22.08302,10.96185,0,2.179681,0,0,0,-9999,0
8159489919665500160,7247,339,56626,23.930579,18.176564,0.6488408,BLANK,149987.7,0.6492245,230.0424,83.51419,1.036405,0.05,0.06121065,0.1568254,2.729981,0.3259813,5.674703,0.1683858,0,0,0,0,2.427138,1.200062,5.361538,2.704551,0,2.667544,0,0,0,-9999,0
8159490194543407104,7247,340,56626,23.935896,18.234467,0.271821,Star Forming,71960.64,0.2712935,218.275,204.1897,0.9314441,0.0512644,0.05610481,0,0,0,0,0,3.672989,1.31321,0,1.943732,4.521332,1.492809,14.26393,4.88373,0,4.665307,15.60565,3.665086,58.63038,14.838,13.43586
8158282106125611008,7246,41,56625,23.946208,18.217922,0.2721083,Composite,72382.16,0.2730822,6.902977,0,1.012351,0,0,10.77054,14.4324,35.55676,-9999,2.182065,1.607345,2.595368,0,0.6300235,3.629858,1.637169,13.2363,-9999,0,1.444457,3.831815,5.074018,16.7328,-9999,0.5403005
8158282381003517952,7246,42,56625,23.988425,18.240711,0.267562,Star Forming,71111.86,0.2676992,168.4972,132.4389,0.9465034,0.1063877,0.09040599,44.23752,15.40677,71.89187,25.35522,26.86162,5.728536,3.546015,0,3.148502,12.68105,5.252513,23.47328,9.841497,0,9.651673,56.09954,15.47045,161.1002,45.66122,35.98239
5773849017453309952,5128,852,55912,24.007642,19.761671,0.5247812,Star Forming,126563.5,0.5252682,205.8392,39.47548,0.7238065,0.2666823,0.02225927,6.977487,4.61429,1.458961,0.9648992,0.6887408,8.788091,7.164418,0,2.268937,6.086985,3.380067,1.408392,0.7824732,0,0.9220958,45.79063,18.92994,10.4882,4.337373,4.234565
8158535818433720320,7246,964,56625,24.031213,19.772394,0.7211499,BLANK,162751.9,0.7209591,7.053746,8.259539E+11,0.8990304,0,0,65.29904,2.424882,210.5414,-9999,37.31308,0,0,0,0,19.53643,1.5369,67.20187,-9999,0,11.73617,0,0,0,-9999,0
8159594648148045824,7247,720,56626,24.053783,19.698306,0.7358143,BLANK,165423.8,0.7363662,65.13272,33.08799,1.229347,0.09938868,0.03869849,5.30516,2.110334,2.76492,1.102561,1.58106,0,0,0,0,11.78798,2.120937,6.636546,1.213055,0,6.334125,0,0,0,-9999,0
8158536917945348096,7246,968,56625,24.06455,19.715436,0.5437958,Star Forming,130547,0.5456705,209.2453,111.9744,0.9650693,0.05,0.1204063,0.5368789,2.828836,1.384714,7.301176,0.4229473,0,0,0,0,0.3860384,1.923949,1.08967,5.434941,0,0.3112924,0.4023732,54.88394,1.646124,224.5325,0.2548409
8160679041558048768,7248,569,56630,24.068642,19.667586,0.4900237,Star Forming,119634.2,0.4904184,93.08766,98.4763,1.150351,0.05015675,0.0952128,15.78501,6.380197,30.99403,13.41318,13.19868,6.133201,3.919488,0,4.148974,9.745554,4.759801,22.74233,11.66547,0,8.45236,37.60934,11.87739,116.1613,41.3335,25.25193
8160677117412700160,7248,562,56630,24.071783,19.718744,0.2919468,Star Forming,76705.75,0.2915756,6.902977,0,1.142161,0.04165309,0.05997802,58.42208,11.34113,79.47781,18.24289,37.20655,1.727787,5.064663,0,0.0769853,14.47415,3.541181,20.96959,5.765128,0,9.859568,51.10581,8.947641,106.7311,23.11099,28.50325
